model,customer_id,sales_transaction_date,sales_amount,channel,dealership_id
Lemon,1565,2017-03-11 01:46:54,499.99,internet,
Lemon,1575,2016-01-02 11:19:42,499.99,internet,
Lemon,1576,2014-03-26 18:07:13,499.99,internet,
Lemon,1583,2013-08-09 00:02:23,499.99,internet,
Lemon,1588,2013-08-03 05:18:23,449.99100000000004,internet,
Lemon,1590,2016-07-22 14:39:45,499.99,internet,
Lemon,1592,2018-04-05 11:24:38,399.992,dealership,15
Lemon,1598,2013-06-08 19:53:07,499.99,internet,
Lemon,1599,2017-09-02 21:31:08,499.99,internet,
Lemon,1606,2016-06-07 03:18:08,499.99,dealership,4
Lemon,1606,2016-05-20 12:15:49,399.992,internet,
Lemon,1608,2017-11-11 00:57:57,499.99,dealership,18
Lemon,1613,2015-08-09 16:43:56,499.99,dealership,13
Lemon,1613,2018-04-30 06:31:21,449.99100000000004,internet,
Lemon,1614,2018-08-26 23:06:25,499.99,dealership,12
Lemon,1623,2013-12-24 10:29:24,499.99,internet,
Lemon,1625,2018-06-15 14:41:18,499.99,dealership,16
Lemon,1633,2017-02-11 00:37:52,499.99,dealership,10
Lemon,1636,2016-04-16 13:09:53,499.99,internet,
Lemon,1636,2016-06-27 18:02:18,499.99,internet,
Lemon,1637,2015-11-20 23:06:54,499.99,dealership,19
Lemon,1638,2017-01-12 15:11:23,499.99,internet,
Lemon,1638,2016-09-19 05:03:00,449.99100000000004,internet,
Lemon,1639,2014-09-22 09:41:05,499.99,internet,
Lemon,1639,2014-05-09 09:27:13,449.99100000000004,internet,
Lemon,1641,2015-04-13 14:27:21,449.99100000000004,dealership,13
Lemon,1641,2014-10-02 11:56:32,399.992,internet,
Lemon,1641,2014-09-07 02:38:57,499.99,internet,
Lemon,1642,2014-09-07 20:27:36,499.99,internet,
Lemon,1645,2018-08-27 18:08:22,499.99,internet,
Lemon,1648,2016-04-04 17:56:53,399.992,dealership,10
Lemon,1651,2016-05-05 12:26:13,499.99,internet,
Lemon,1651,2016-03-04 11:46:59,449.99100000000004,internet,
Lemon,1652,2018-06-13 17:36:30,449.99100000000004,internet,
Lemon,1661,2013-10-14 08:33:53,499.99,internet,
Lemon,1667,2014-12-04 18:39:42,499.99,dealership,7
Lemon,1675,2016-06-23 12:37:39,499.99,dealership,1
Lemon,1678,2016-01-04 05:30:52,499.99,internet,
Lemon,1686,2016-06-26 12:39:43,449.99100000000004,dealership,20
Lemon,1691,2018-11-05 08:03:14,449.99100000000004,dealership,20
Lemon,1691,2018-12-03 20:12:50,499.99,internet,
Lemon,1692,2018-01-04 10:10:36,499.99,internet,
Lemon,1694,2016-06-22 17:06:22,499.99,internet,
Lemon,1694,2016-05-27 14:36:15,399.992,dealership,15
Lemon,1698,2016-12-09 08:02:24,499.99,dealership,5
Lemon,1698,2015-08-09 15:56:15,499.99,dealership,5
Lemon,1700,2016-11-30 20:40:30,499.99,dealership,10
Lemon,1700,2014-11-21 12:25:10,499.99,internet,
Lemon,1705,2014-06-08 23:14:13,499.99,internet,
Lemon,1705,2015-05-28 05:17:51,499.99,internet,
Lemon,1705,2017-10-09 01:09:57,399.992,dealership,8
Lemon,1708,2013-10-13 10:56:18,449.99100000000004,internet,
Lemon,1710,2016-02-07 23:36:24,499.99,internet,
Lemon,1710,2016-06-02 18:25:00,399.992,internet,
Lemon,1710,2016-04-22 10:13:03,399.992,internet,
Lemon,1711,2018-11-07 14:19:50,499.99,dealership,10
Lemon,1715,2018-06-05 13:43:02,499.99,dealership,3
Lemon,1719,2014-09-03 12:25:46,399.992,internet,
Lemon,1723,2017-09-10 09:31:35,499.99,internet,
Lemon,1726,2014-12-07 15:27:08,399.992,dealership,15
Lemon,1726,2014-11-05 17:53:20,499.99,dealership,15
Lemon,1729,2014-07-17 14:07:24,399.992,internet,
Lemon,1736,2014-12-23 12:39:24,499.99,internet,
Lemon,1737,2017-10-14 06:15:48,499.99,dealership,10
Lemon,1738,2016-12-26 22:32:16,499.99,internet,
Lemon,1742,2015-09-14 20:01:39,449.99100000000004,dealership,12
Lemon,1751,2018-08-29 17:47:18,499.99,dealership,2
Lemon,1752,2015-04-18 15:15:47,449.99100000000004,dealership,19
Lemon,1756,2014-08-18 13:53:02,399.992,internet,
Lemon,1756,2015-01-14 05:13:11,449.99100000000004,internet,
Lemon,1759,2013-09-10 16:44:55,449.99100000000004,internet,
Lemon,1761,2015-11-26 03:42:59,499.99,dealership,14
Lemon,1762,2013-12-06 12:31:46,449.99100000000004,internet,
Lemon,1771,2013-10-10 11:07:52,449.99100000000004,internet,
Lemon,1778,2013-10-16 08:00:04,499.99,internet,
Lemon,1780,2015-04-23 12:57:12,499.99,internet,
Lemon,1784,2018-04-28 23:33:13,499.99,dealership,7
Lemon,1796,2018-03-07 11:37:21,499.99,dealership,10
Lemon,1802,2016-12-21 05:28:25,449.99100000000004,dealership,5
Lemon,1804,2014-11-21 14:56:19,449.99100000000004,internet,
Lemon,1806,2014-05-07 09:23:20,499.99,internet,
Lemon,1806,2015-06-01 05:55:42,499.99,dealership,14
Lemon,1808,2016-05-05 03:09:03,499.99,dealership,3
Lemon,1811,2018-06-23 03:42:31,499.99,internet,
Lemon,1812,2018-06-21 13:28:43,449.99100000000004,internet,
Lemon,1814,2017-11-22 08:00:07,399.992,internet,
Lemon,1815,2013-09-10 03:06:03,499.99,internet,
Lemon,1819,2018-03-31 23:42:19,499.99,dealership,7
Lemon,1821,2017-11-15 22:28:23,499.99,internet,
Lemon,1824,2015-10-04 21:42:20,499.99,internet,
Lemon,1834,2016-06-03 18:58:36,499.99,dealership,7
Lemon,1837,2013-08-20 10:45:00,399.992,internet,
Lemon,1841,2016-09-02 14:23:57,499.99,internet,
Lemon,1844,2013-11-15 09:23:21,499.99,internet,
Lemon,1846,2014-06-22 08:47:28,499.99,internet,
Lemon,1850,2018-07-16 08:03:13,499.99,internet,
Lemon,1853,2016-04-29 18:53:45,499.99,dealership,18
Lemon,1856,2016-08-31 14:24:42,499.99,internet,
Lemon,1858,2018-02-18 22:48:15,499.99,dealership,6
Lemon,1862,2014-05-14 11:26:09,449.99100000000004,internet,
Lemon,1865,2018-11-26 02:22:01,399.992,internet,
Lemon,1867,2017-07-09 00:40:42,449.99100000000004,internet,
Lemon,1872,2013-06-25 20:04:42,399.992,internet,
Lemon,1884,2013-10-05 07:07:49,399.992,internet,
Lemon,1886,2016-09-01 15:09:18,499.99,internet,
Lemon,1887,2016-09-22 22:23:35,399.992,dealership,12
Lemon,1891,2017-12-01 08:25:07,499.99,internet,
Lemon,1891,2018-10-07 22:43:56,449.99100000000004,dealership,2
Lemon,1899,2014-05-25 17:48:48,499.99,internet,
Lemon,1902,2016-08-02 09:19:43,449.99100000000004,internet,
Lemon,1910,2017-10-21 20:52:23,399.992,internet,
Lemon,1912,2013-07-19 08:43:48,449.99100000000004,internet,
Lemon,1913,2018-11-25 14:28:34,499.99,dealership,16
Lemon,1914,2014-08-28 04:01:01,499.99,internet,
Lemon,1917,2015-12-13 04:35:54,499.99,dealership,16
Lemon,1917,2016-02-02 04:32:21,399.992,internet,
Lemon,1927,2016-08-04 17:12:33,449.99100000000004,internet,
Lemon,1929,2018-05-19 20:38:59,399.992,internet,
Lemon,1930,2016-05-12 04:07:55,499.99,dealership,19
Lemon,1930,2016-01-05 18:36:57,449.99100000000004,dealership,19
Lemon,1931,2016-11-10 23:04:00,499.99,internet,
Lemon,1932,2016-04-09 14:29:10,499.99,internet,
Lemon,1937,2014-05-29 06:34:57,399.992,internet,
Lemon,1942,2016-08-19 15:52:51,499.99,internet,
Lemon,1944,2016-08-21 20:46:43,499.99,internet,
Lemon,1945,2016-01-13 12:22:02,399.992,internet,
Lemon,1947,2017-08-07 11:21:07,449.99100000000004,internet,
Lemon,1951,2014-02-12 09:06:11,499.99,internet,
Lemon,1958,2016-11-16 15:47:25,499.99,dealership,1
Lemon,1963,2015-11-26 17:24:27,499.99,dealership,11
Lemon,1964,2013-08-16 11:40:49,449.99100000000004,internet,
Lemon,1975,2016-01-20 08:38:55,499.99,dealership,11
Lemon,1981,2018-08-29 05:43:18,399.992,dealership,7
Lemon,1993,2017-02-17 19:54:44,399.992,dealership,10
Lemon,1997,2015-11-13 13:09:27,499.99,internet,
Lemon,1998,2014-02-07 12:37:19,499.99,internet,
Lemon,2004,2017-02-08 15:17:51,499.99,dealership,2
Lemon,2011,2013-09-30 17:11:45,449.99100000000004,internet,
Lemon,2012,2018-05-27 09:27:25,499.99,dealership,4
Lemon,2014,2016-06-22 03:57:38,499.99,internet,
Lemon,2021,2016-05-22 03:16:44,499.99,internet,
Lemon,2025,2015-12-31 07:33:30,449.99100000000004,internet,
Lemon,2033,2017-01-13 23:35:45,449.99100000000004,internet,
Lemon,2041,2014-09-10 12:00:43,399.992,internet,
Lemon,2042,2018-11-08 06:26:29,499.99,dealership,11
Lemon,2044,2015-04-15 07:40:41,449.99100000000004,internet,
Lemon,2045,2016-04-05 13:11:04,449.99100000000004,internet,
Lemon,2045,2014-06-11 03:04:12,499.99,internet,
Lemon,2047,2013-10-30 04:48:58,499.99,internet,
Lemon,2047,2013-09-25 14:32:17,499.99,internet,
Lemon,2062,2015-02-25 06:52:46,499.99,internet,
Lemon,2066,2014-10-30 17:34:07,499.99,dealership,11
Lemon,2069,2016-06-03 04:34:10,499.99,dealership,1
Lemon,2070,2014-09-22 21:12:35,499.99,dealership,16
Lemon,2072,2016-11-26 18:25:17,449.99100000000004,internet,
Lemon,2074,2016-11-25 16:03:35,499.99,dealership,1
Lemon,2074,2016-08-15 03:12:19,499.99,dealership,1
Lemon,2078,2017-05-24 18:41:38,499.99,dealership,10
Lemon,2079,2015-09-29 08:04:30,449.99100000000004,internet,
Lemon,2085,2014-04-17 17:54:08,499.99,internet,
Lemon,2087,2015-08-11 07:55:23,499.99,internet,
Lemon,2087,2018-02-21 11:13:57,499.99,internet,
Lemon,2087,2013-06-25 23:23:40,399.992,internet,
Lemon,2088,2018-09-02 16:45:06,499.99,dealership,2
Lemon,2088,2016-08-14 01:25:10,499.99,dealership,2
Lemon,2088,2016-01-03 10:21:42,499.99,internet,
Lemon,2090,2016-07-10 14:31:02,499.99,dealership,5
Lemon,2090,2018-07-14 01:43:09,499.99,internet,
Lemon,2094,2017-02-18 03:59:49,449.99100000000004,internet,
Lemon,2102,2018-08-22 22:40:06,399.992,dealership,10
Lemon,2103,2015-03-25 15:53:58,499.99,internet,
Lemon,2104,2015-10-11 17:04:27,399.992,dealership,18
Lemon,2112,2018-07-30 12:05:10,449.99100000000004,internet,
Lemon,2112,2015-04-02 12:36:13,399.992,internet,
Lemon,2112,2015-06-12 01:43:19,399.992,dealership,2
Lemon,2114,2016-04-03 17:12:20,449.99100000000004,internet,
Lemon,2127,2016-08-09 11:07:34,499.99,dealership,18
Lemon,2129,2017-12-14 12:47:29,499.99,internet,
Lemon,2143,2015-01-28 16:08:54,499.99,internet,
Lemon,2147,2017-06-14 03:27:46,499.99,internet,
Lemon,2148,2016-07-19 11:08:24,499.99,internet,
Lemon,2156,2014-07-11 05:51:34,499.99,dealership,16
Lemon,2156,2018-07-22 07:54:04,399.992,dealership,16
Lemon,2157,2016-04-26 00:08:35,399.992,dealership,7
Lemon,2157,2016-05-12 20:31:29,499.99,dealership,7
Lemon,2157,2016-06-16 23:54:42,499.99,dealership,7
Lemon,2164,2015-11-13 19:18:57,499.99,internet,
Lemon,2165,2013-09-16 21:23:53,499.99,internet,
Lemon,2167,2016-04-13 15:57:41,499.99,internet,
Lemon,2172,2015-04-24 16:30:48,499.99,dealership,19
Lemon,2173,2014-05-05 17:47:07,449.99100000000004,internet,
Lemon,2175,2018-09-17 04:12:23,499.99,dealership,2
Lemon,2177,2016-08-13 23:53:18,449.99100000000004,internet,
Lemon,2191,2015-03-31 15:18:43,499.99,internet,
Lemon,2194,2015-09-06 08:12:41,499.99,dealership,1
Lemon,2195,2017-05-07 10:01:43,499.99,dealership,1
Lemon,2200,2017-04-28 14:33:38,499.99,internet,
Lemon,2201,2015-04-04 02:15:56,499.99,internet,
Lemon,2214,2018-07-21 18:55:43,499.99,internet,
Lemon,2217,2016-07-07 00:40:17,449.99100000000004,dealership,18
Lemon,2226,2016-11-28 11:26:24,399.992,internet,
Lemon,2227,2018-03-18 13:05:45,449.99100000000004,dealership,1
Lemon,2230,2014-04-17 15:34:49,499.99,internet,
Lemon,2230,2015-10-24 09:13:47,499.99,internet,
Lemon,2233,2013-06-20 17:12:49,499.99,internet,
Lemon,2235,2014-10-24 13:19:08,449.99100000000004,dealership,14
Lemon,2240,2015-12-28 21:19:29,499.99,internet,
Lemon,2244,2015-06-15 15:37:41,499.99,dealership,18
Lemon,2249,2015-05-17 09:39:39,449.99100000000004,internet,
Lemon,2249,2015-04-02 10:43:39,499.99,dealership,20
Lemon,2256,2014-07-11 19:53:37,499.99,internet,
Lemon,2259,2018-10-12 14:13:45,449.99100000000004,dealership,2
Lemon,2259,2018-07-16 19:28:24,499.99,internet,
Lemon,2262,2014-11-01 04:11:28,449.99100000000004,internet,
Lemon,2264,2016-11-27 23:47:31,499.99,internet,
Lemon,2266,2016-12-24 15:48:32,499.99,internet,
Lemon,2275,2014-03-17 12:05:10,499.99,internet,
Lemon,2275,2014-04-10 20:15:04,399.992,internet,
Lemon,2277,2014-07-01 04:44:31,499.99,internet,
Lemon,2278,2016-09-01 10:48:02,499.99,dealership,10
Lemon,2280,2015-09-20 13:50:30,499.99,internet,
Lemon,2281,2015-07-07 18:25:36,499.99,internet,
Lemon,2283,2016-08-14 20:35:55,499.99,internet,
Lemon,2284,2018-10-17 05:59:53,449.99100000000004,dealership,8
Lemon,2285,2013-10-28 10:57:06,499.99,internet,
Lemon,2288,2015-08-06 03:41:55,499.99,internet,
Lemon,2290,2014-05-21 21:54:55,499.99,internet,
Lemon,2294,2018-03-18 12:15:49,499.99,dealership,4
Lemon,2302,2015-03-04 18:30:39,499.99,internet,
Lemon,2303,2015-11-23 05:28:40,499.99,dealership,16
Lemon,2303,2017-11-02 14:23:09,499.99,internet,
Lemon,2306,2017-04-27 16:30:18,449.99100000000004,internet,
Lemon,2307,2017-08-07 20:17:43,449.99100000000004,dealership,10
Lemon,2320,2014-03-20 16:15:50,499.99,internet,
Lemon,2323,2016-11-15 04:05:28,399.992,dealership,10
Lemon,2325,2016-03-08 10:37:16,399.992,internet,
Lemon,2328,2013-07-05 15:19:52,499.99,internet,
Lemon,2329,2018-06-21 07:41:34,499.99,dealership,20
Lemon,2334,2016-09-04 17:40:16,499.99,dealership,1
Lemon,2337,2018-10-26 23:40:32,449.99100000000004,dealership,18
Lemon,2341,2018-08-12 20:46:00,499.99,dealership,11
Lemon,2342,2015-06-16 13:04:36,499.99,internet,
Lemon,2346,2017-02-17 07:22:17,499.99,dealership,11
Lemon,2349,2013-11-27 23:47:21,399.992,internet,
Lemon,2351,2014-04-19 19:59:10,499.99,internet,
Lemon,2355,2018-05-02 08:49:15,499.99,dealership,10
Lemon,2355,2018-12-08 14:17:30,499.99,internet,
Lemon,2358,2018-11-07 19:23:42,449.99100000000004,dealership,19
Lemon,2358,2015-10-13 18:56:50,449.99100000000004,internet,
Lemon,2363,2013-07-13 06:39:29,399.992,internet,
Lemon,2367,2014-05-08 18:38:06,499.99,internet,
Lemon,2370,2015-06-28 06:38:36,499.99,dealership,16
Lemon,2375,2017-01-13 04:26:14,499.99,internet,
Lemon,2380,2017-06-06 11:53:41,499.99,internet,
Lemon,2386,2017-09-05 12:31:54,449.99100000000004,dealership,19
Lemon,2391,2015-04-26 18:12:10,499.99,internet,
Lemon,2392,2016-01-16 02:53:33,499.99,dealership,18
Lemon,2400,2016-02-21 03:57:58,449.99100000000004,internet,
Lemon,2402,2014-04-02 15:05:21,399.992,internet,
Lemon,2404,2017-10-28 12:26:09,499.99,dealership,4
Lemon,2408,2015-09-03 16:23:22,499.99,dealership,18
Lemon,2411,2016-06-08 22:08:25,499.99,internet,
Lemon,2411,2016-05-16 13:23:48,499.99,dealership,4
Lemon,2412,2018-07-13 15:29:08,499.99,internet,
Lemon,2413,2014-04-08 12:17:45,499.99,internet,
Lemon,2416,2017-01-13 00:13:52,499.99,internet,
Lemon,2420,2018-07-15 18:34:46,399.992,dealership,7
Lemon,2425,2015-06-14 02:26:03,499.99,dealership,11
Lemon,2426,2018-07-25 19:05:56,499.99,dealership,16
Lemon,2428,2017-10-09 01:45:24,449.99100000000004,dealership,7
Lemon,2430,2015-05-27 19:36:58,499.99,internet,
Lemon,2432,2013-11-02 09:15:05,499.99,internet,
Lemon,2432,2013-10-06 07:48:56,449.99100000000004,internet,
Lemon,2435,2018-06-26 18:22:49,399.992,internet,
Lemon,2437,2018-08-24 12:33:36,499.99,internet,
Lemon,2439,2014-05-07 15:55:31,499.99,internet,
Lemon,2442,2016-06-24 01:44:57,499.99,dealership,11
Lemon,2444,2013-10-27 04:43:10,499.99,internet,
Lemon,2450,2014-07-03 10:45:14,499.99,internet,
Lemon,2451,2014-12-25 15:45:48,499.99,internet,
Lemon,2458,2016-05-10 13:06:57,449.99100000000004,internet,
Lemon,2459,2018-05-24 19:46:57,399.992,dealership,15
Lemon,2463,2018-01-10 21:12:55,499.99,dealership,5
Lemon,2467,2013-09-23 21:29:50,399.992,internet,
Lemon,2469,2017-02-19 16:26:11,499.99,internet,
Lemon,2472,2014-04-23 06:22:43,399.992,internet,
Lemon,2473,2016-07-02 10:12:57,499.99,dealership,13
Lemon,2473,2016-05-06 08:29:21,499.99,dealership,13
Lemon,2482,2017-10-20 03:01:15,499.99,internet,
Lemon,2485,2014-02-10 16:35:15,499.99,internet,
Lemon,2488,2018-10-31 04:33:10,499.99,dealership,15
Lemon,2488,2015-10-23 21:41:14,499.99,dealership,15
Lemon,2488,2016-11-09 06:49:58,499.99,internet,
Lemon,2495,2015-11-30 03:19:42,499.99,internet,
Lemon,2495,2015-09-20 05:55:09,499.99,dealership,6
Lemon,2499,2017-07-21 07:55:04,499.99,dealership,5
Lemon,2509,2018-07-06 05:16:35,499.99,dealership,5
Lemon,2516,2017-03-08 17:14:02,499.99,dealership,1
Lemon,2525,2014-08-17 15:36:57,399.992,dealership,7
Lemon,2526,2018-07-19 21:47:39,499.99,internet,
Lemon,2526,2018-05-12 10:24:32,499.99,dealership,18
Lemon,2535,2016-09-06 19:57:11,499.99,internet,
Lemon,2536,2018-08-15 09:47:14,399.992,dealership,1
Lemon,2540,2017-04-24 05:35:27,449.99100000000004,dealership,9
Lemon,2540,2017-02-02 10:38:35,449.99100000000004,internet,
Lemon,2540,2017-01-28 07:54:58,499.99,dealership,9
Lemon,2542,2013-08-19 02:27:11,499.99,internet,
Lemon,2542,2013-05-02 12:21:21,499.99,internet,
Lemon,2545,2017-01-14 13:16:47,449.99100000000004,dealership,18
Lemon,2545,2016-12-05 08:40:49,399.992,dealership,18
Lemon,2550,2015-07-31 02:29:39,499.99,internet,
Lemon,2555,2018-05-11 00:45:33,499.99,internet,
Lemon,2557,2013-07-27 06:06:31,499.99,internet,
Lemon,2566,2016-02-03 14:47:59,499.99,internet,
Lemon,2568,2017-11-03 13:54:38,499.99,dealership,2
Lemon,2570,2018-08-31 07:26:47,499.99,internet,
Lemon,2571,2018-10-04 03:47:00,499.99,dealership,16
Lemon,2574,2018-04-25 18:59:53,499.99,dealership,2
Lemon,2575,2017-09-18 03:37:00,499.99,dealership,3
Lemon,2576,2015-10-12 07:37:05,499.99,dealership,1
Lemon,2578,2015-06-18 20:40:40,449.99100000000004,internet,
Lemon,2590,2017-10-14 12:48:44,499.99,dealership,1
Lemon,2593,2014-07-16 16:24:10,499.99,internet,
Lemon,2598,2013-05-13 12:35:04,449.99100000000004,internet,
Lemon,2600,2014-07-06 05:02:44,399.992,dealership,4
Lemon,2603,2014-11-28 04:46:59,499.99,internet,
Lemon,2603,2014-08-23 04:53:09,449.99100000000004,internet,
Lemon,2606,2018-11-10 20:00:10,499.99,internet,
Lemon,2623,2016-11-30 16:00:18,499.99,dealership,4
Lemon,2627,2017-12-23 18:37:03,499.99,dealership,7
Lemon,2634,2015-07-07 17:10:55,499.99,internet,
Lemon,2634,2015-06-19 12:15:39,499.99,internet,
Lemon,2637,2016-04-06 23:13:52,499.99,internet,
Lemon,2645,2018-10-26 17:10:54,499.99,internet,
Lemon,2645,2018-11-02 04:24:49,499.99,dealership,2
Lemon,2654,2017-08-27 12:49:59,399.992,dealership,1
Lemon,2657,2015-07-13 16:03:40,499.99,dealership,5
Lemon,2657,2015-06-20 22:18:06,449.99100000000004,dealership,5
Lemon,2657,2015-04-18 21:35:37,449.99100000000004,internet,
Lemon,2661,2014-04-06 10:06:49,499.99,internet,
Lemon,2662,2015-07-16 00:37:33,499.99,internet,
Lemon,2663,2017-11-11 02:20:32,399.992,dealership,15
Lemon,2664,2016-10-27 14:46:09,499.99,dealership,7
Lemon,2664,2017-02-11 18:29:21,399.992,internet,
Lemon,2673,2014-07-26 03:16:44,499.99,internet,
Lemon,2673,2013-12-25 19:33:58,499.99,internet,
Lemon,2677,2018-08-01 03:21:15,399.992,internet,
Lemon,2680,2015-07-25 20:28:50,499.99,dealership,17
Lemon,2683,2015-03-30 16:04:37,449.99100000000004,dealership,11
Lemon,2683,2014-05-23 13:05:00,499.99,internet,
Lemon,2684,2015-09-20 12:34:03,449.99100000000004,dealership,7
Lemon,2694,2015-05-23 13:05:19,449.99100000000004,dealership,15
Lemon,2695,2014-01-06 01:43:00,499.99,internet,
Lemon,2698,2015-04-27 18:33:44,449.99100000000004,dealership,14
Lemon,2701,2016-04-14 03:20:02,449.99100000000004,internet,
Lemon,2703,2017-10-31 21:35:33,499.99,internet,
Lemon,2707,2017-11-25 13:46:15,499.99,internet,
Lemon,2708,2015-12-30 16:02:35,449.99100000000004,internet,
Lemon,2708,2016-01-22 23:20:29,499.99,internet,
Lemon,2709,2013-09-22 07:18:29,499.99,internet,
Lemon,2709,2013-10-21 18:30:39,499.99,internet,
Lemon,2711,2017-06-02 03:46:06,449.99100000000004,internet,
Lemon,2712,2015-06-17 13:12:42,499.99,internet,
Lemon,2713,2016-10-24 15:25:43,499.99,dealership,18
Lemon,2716,2018-10-14 14:49:12,499.99,dealership,6
Lemon,2717,2014-03-11 01:53:04,449.99100000000004,internet,
Lemon,2723,2017-01-17 07:51:00,449.99100000000004,internet,
Lemon,2726,2014-06-27 23:51:59,499.99,internet,
Lemon,2726,2018-03-08 09:49:13,499.99,dealership,5
Lemon,2728,2018-04-03 15:05:55,499.99,dealership,5
Lemon,2730,2016-05-10 10:30:42,499.99,internet,
Lemon,2741,2016-07-12 02:35:52,449.99100000000004,internet,
Lemon,2746,2014-11-02 02:32:32,499.99,internet,
Lemon,2749,2015-08-14 18:30:22,499.99,dealership,7
Lemon,2753,2017-03-30 10:44:12,499.99,dealership,16
Lemon,2757,2013-09-08 00:33:21,499.99,internet,
Lemon,2758,2016-05-29 14:46:46,499.99,internet,
Lemon,2758,2016-10-04 00:30:33,399.992,internet,
Lemon,2759,2015-03-05 04:05:35,449.99100000000004,internet,
Lemon,2761,2018-07-17 23:56:09,449.99100000000004,internet,
Lemon,2764,2014-01-27 09:29:30,499.99,internet,
Lemon,2765,2015-10-26 05:00:55,499.99,dealership,10
Lemon,2779,2018-04-04 02:57:49,499.99,dealership,7
Lemon,2781,2017-12-12 15:20:55,499.99,internet,
Lemon,2789,2018-05-29 08:50:55,399.992,internet,
Lemon,2792,2015-06-18 06:49:25,499.99,internet,
Lemon,2794,2013-09-07 03:36:12,449.99100000000004,internet,
Lemon,2794,2015-10-19 11:29:01,399.992,internet,
Lemon,2796,2017-08-27 02:51:19,449.99100000000004,internet,
Lemon,2800,2018-06-06 17:47:49,499.99,dealership,11
Lemon,2802,2015-08-04 02:34:40,499.99,dealership,12
Lemon,2804,2014-10-29 23:05:30,449.99100000000004,internet,
Lemon,2807,2018-04-03 11:07:04,499.99,dealership,19
Lemon,2809,2017-05-28 10:40:51,499.99,dealership,1
Lemon,2810,2018-07-09 09:45:37,499.99,dealership,10
Lemon,2810,2016-10-22 10:28:31,449.99100000000004,internet,
Lemon,2820,2016-07-14 01:33:15,499.99,internet,
Lemon,2835,2016-08-07 01:04:14,499.99,dealership,5
Lemon,2835,2016-11-01 12:00:36,499.99,dealership,5
Lemon,2838,2014-09-14 06:40:42,499.99,internet,
Lemon,2839,2015-05-14 10:14:50,499.99,dealership,2
Lemon,2841,2016-05-08 20:10:10,499.99,internet,
Lemon,2846,2017-08-15 21:49:06,499.99,dealership,1
Lemon,2852,2018-05-08 17:39:10,499.99,dealership,7
Lemon,2852,2018-07-15 19:13:35,499.99,dealership,7
Lemon,2858,2014-07-11 13:39:27,449.99100000000004,internet,
Lemon,2858,2014-10-27 15:20:58,499.99,dealership,3
Lemon,2860,2018-10-23 11:00:35,449.99100000000004,internet,
Lemon,2861,2018-04-22 21:08:44,499.99,internet,
Lemon,2865,2016-02-09 21:37:42,499.99,dealership,14
Lemon,2869,2018-09-25 14:31:13,499.99,dealership,7
Lemon,2875,2017-03-28 15:02:04,499.99,dealership,18
Lemon,2876,2016-09-24 18:33:55,399.992,internet,
Lemon,2878,2017-05-10 21:44:25,449.99100000000004,dealership,11
Lemon,2882,2016-12-22 16:20:46,499.99,internet,
Lemon,2888,2014-05-13 11:32:42,499.99,internet,
Lemon,2897,2017-01-29 03:34:25,449.99100000000004,internet,
Lemon,2900,2018-03-22 10:02:21,449.99100000000004,internet,
Lemon,2903,2015-01-07 16:44:25,499.99,internet,
Lemon,2908,2014-10-09 07:03:01,499.99,internet,
Lemon,2914,2017-03-30 09:06:07,499.99,internet,
Lemon,2917,2018-02-13 11:51:35,499.99,dealership,18
Lemon,2920,2016-06-11 04:17:59,449.99100000000004,internet,
Lemon,2923,2016-08-28 07:20:53,499.99,internet,
Lemon,2924,2016-09-07 01:53:10,449.99100000000004,dealership,3
Lemon,2928,2015-05-30 02:07:01,499.99,dealership,18
Lemon,2929,2017-11-03 11:59:05,449.99100000000004,internet,
Lemon,2931,2013-08-07 19:31:38,499.99,internet,
Lemon,2932,2016-02-03 09:34:03,399.992,internet,
Lemon,2932,2015-12-13 08:42:33,499.99,dealership,7
Lemon,2934,2015-08-27 16:49:00,499.99,internet,
Lemon,2934,2015-07-25 00:24:47,499.99,dealership,4
Lemon,2939,2018-05-09 22:59:40,499.99,dealership,4
Lemon,2944,2016-11-16 06:08:57,449.99100000000004,dealership,11
Lemon,2949,2015-09-05 04:03:20,399.992,dealership,11
Lemon,2950,2016-12-17 11:55:54,499.99,dealership,10
Lemon,2952,2016-12-26 07:14:19,499.99,dealership,10
Lemon,2952,2018-04-10 06:31:26,449.99100000000004,internet,
Lemon,2957,2018-07-10 15:38:32,399.992,internet,
Lemon,2962,2017-11-08 11:15:20,449.99100000000004,internet,
Lemon,2969,2016-11-18 11:28:57,499.99,dealership,18
Lemon,2969,2017-08-30 06:01:28,499.99,internet,
Lemon,2972,2016-07-29 21:46:35,499.99,dealership,16
Lemon,2974,2018-07-21 09:26:59,449.99100000000004,internet,
Lemon,2975,2016-08-10 09:10:55,499.99,internet,
Lemon,2976,2017-04-26 15:01:36,499.99,dealership,11
Lemon,2980,2014-04-26 11:26:09,499.99,internet,
Lemon,2981,2016-02-18 14:16:46,499.99,dealership,2
Lemon,2982,2015-03-14 11:25:55,499.99,internet,
Lemon,2988,2015-10-30 23:01:51,499.99,internet,
Lemon,2990,2018-04-28 01:19:43,449.99100000000004,dealership,2
Lemon,2998,2013-09-29 17:05:43,449.99100000000004,internet,
Lemon,2998,2013-08-12 03:01:40,449.99100000000004,internet,
Lemon,3008,2018-12-02 02:29:17,499.99,dealership,7
Lemon,3025,2013-11-18 12:27:27,449.99100000000004,internet,
