customer_id,product_id,sales_transaction_date,sales_amount,channel,dealership_id
3941,3,2017-06-19 22:06:08,499.99,dealership,4
3942,1,2010-08-07 22:35:17,399.99,internet,
3943,8,2019-02-16 23:51:08,699.99,internet,
3944,3,2013-11-08 19:09:07,399.992,internet,
3945,7,2018-10-15 17:39:04,599.99,dealership,6
3947,3,2015-03-07 19:31:25,499.99,dealership,5
3948,7,2017-04-28 01:45:18,599.99,internet,
3949,3,2016-08-15 06:31:28,499.99,internet,
3949,3,2016-07-18 08:46:47,399.992,internet,
3951,6,2017-05-07 14:47:14,65500,dealership,17
3952,3,2018-10-06 13:35:12,499.99,internet,
3953,5,2014-09-28 09:00:23,699.99,dealership,15
3955,7,2018-01-11 16:46:39,599.99,dealership,2
3957,5,2015-01-12 00:31:04,699.99,internet,
3958,4,2015-12-29 05:43:43,115000,internet,
3961,7,2018-12-11 09:04:21,479.992,dealership,10
3962,3,2015-08-28 14:20:23,499.99,internet,
3963,7,2017-08-28 09:42:03,599.99,internet,
3964,1,2010-08-14 09:14:18,399.99,internet,
3967,11,2019-05-04 02:36:11,76000,internet,
3967,3,2015-11-16 09:29:08,449.99100000000004,dealership,15
3968,7,2018-02-11 01:37:35,599.99,dealership,3
3968,7,2017-11-10 07:17:45,539.991,dealership,3
3970,6,2016-04-24 23:57:21,65500,dealership,9
3970,12,2019-03-26 02:11:11,349.99,dealership,9
3972,12,2019-02-26 11:20:22,349.99,dealership,5
3973,3,2015-12-17 07:52:49,499.99,internet,
3975,3,2016-04-05 20:33:03,499.99,internet,
3976,12,2019-05-21 10:04:28,349.99,dealership,16
3977,3,2016-04-29 10:54:36,499.99,internet,
3977,7,2018-11-30 07:07:20,599.99,internet,
3979,8,2018-08-19 03:17:08,699.99,dealership,11
3979,8,2018-05-10 03:15:56,699.99,dealership,11
3980,7,2017-06-11 21:23:53,599.99,dealership,2
3983,6,2018-06-16 05:09:17,65500,internet,
3984,3,2017-08-22 14:02:39,499.99,internet,
3984,3,2017-02-12 13:38:20,499.99,internet,
3985,1,2010-07-28 06:44:11,399.99,internet,
3988,8,2019-01-29 10:14:51,699.99,internet,
3988,12,2019-02-25 04:24:58,349.99,internet,
3990,7,2017-09-13 07:15:29,599.99,dealership,2
3991,7,2017-12-29 14:14:27,539.991,dealership,7
3993,3,2015-05-29 12:15:26,449.99100000000004,dealership,2
3995,7,2017-10-29 20:27:16,599.99,internet,
3996,3,2013-10-09 03:44:25,399.992,internet,
3999,3,2016-05-07 18:48:22,399.992,internet,
4002,3,2015-07-31 13:49:51,499.99,internet,
4003,7,2016-11-01 04:54:25,599.99,internet,
4003,3,2016-05-22 23:15:36,399.992,dealership,4
4004,12,2019-05-15 02:09:48,349.99,dealership,7
4005,6,2017-08-02 05:43:54,65500,internet,
4005,3,2017-12-27 05:16:40,499.99,internet,
4006,1,2012-04-16 21:16:56,399.99,internet,
4009,6,2018-07-01 03:10:51,65500,dealership,1
4009,3,2013-05-10 06:48:06,449.99100000000004,internet,
4010,8,2019-03-13 16:03:04,559.9920000000001,dealership,7
4011,3,2016-09-16 01:38:54,499.99,internet,
4014,6,2017-04-20 13:40:21,52400,dealership,10
4014,7,2017-03-04 00:59:13,539.991,internet,
4015,7,2017-09-28 12:36:40,599.99,dealership,20
4015,8,2018-01-02 14:13:14,559.9920000000001,dealership,20
4015,6,2017-08-20 08:04:19,65500,internet,
4016,3,2016-09-09 04:46:16,499.99,dealership,14
4017,7,2019-05-11 05:44:53,599.99,internet,
4018,7,2018-11-29 14:05:55,599.99,internet,
4019,3,2014-08-08 10:31:30,499.99,internet,
4021,9,2019-05-05 00:53:23,35000,internet,
4023,3,2017-01-08 07:15:24,499.99,dealership,1
4024,7,2017-12-24 13:19:56,539.991,internet,
4025,7,2017-10-31 19:48:42,599.99,internet,
4025,3,2016-12-31 12:16:52,499.99,internet,
4027,3,2015-08-19 22:41:43,399.992,internet,
4028,7,2018-01-24 06:38:30,599.99,dealership,1
4030,3,2013-05-26 19:33:05,499.99,internet,
4031,7,2017-05-18 10:15:55,599.99,dealership,7
4033,8,2017-06-23 22:02:22,699.99,dealership,13
4033,8,2019-02-18 23:48:48,699.99,internet,
4037,3,2013-06-07 08:33:10,499.99,internet,
4045,2,2011-01-27 12:46:45,639.9920000000001,internet,
4045,1,2010-12-09 12:25:50,399.99,internet,
4046,3,2018-06-12 03:46:44,499.99,internet,
4047,1,2011-08-02 13:55:36,399.99,internet,
4047,3,2013-05-02 21:59:33,499.99,internet,
4049,8,2018-08-13 10:56:18,559.9920000000001,internet,
4052,6,2016-05-22 11:33:37,65500,dealership,18
4053,3,2013-07-03 23:57:49,399.992,internet,
4054,1,2011-03-27 09:29:33,399.99,internet,
4055,3,2018-10-03 07:09:47,499.99,dealership,16
4056,3,2016-05-15 21:23:07,499.99,internet,
4059,5,2014-09-23 14:08:12,629.991,internet,
4059,8,2018-07-07 10:28:57,699.99,dealership,11
4059,8,2018-08-15 06:45:53,559.9920000000001,dealership,11
4061,7,2017-08-22 11:00:31,599.99,dealership,14
4062,6,2016-09-16 18:45:43,65500,dealership,18
4066,3,2014-10-13 07:37:43,449.99100000000004,dealership,7
4071,7,2018-10-16 22:23:26,539.991,dealership,1
4071,8,2018-11-30 17:43:27,699.99,dealership,1
4071,3,2018-09-25 05:38:44,499.99,internet,
4072,6,2018-05-26 07:21:06,58950,dealership,10
4073,1,2011-07-22 11:02:13,399.99,internet,
4074,3,2018-08-24 03:16:46,499.99,dealership,11
4075,3,2018-08-05 17:04:08,499.99,internet,
4076,7,2017-08-20 22:07:52,539.991,dealership,19
4079,7,2017-11-14 17:34:47,539.991,internet,
4081,3,2016-01-31 18:18:24,499.99,internet,
4086,12,2019-03-14 12:04:33,349.99,dealership,12
4086,12,2019-04-22 15:07:12,349.99,dealership,12
4087,3,2016-11-01 02:46:28,499.99,dealership,12
4088,7,2018-08-08 21:43:28,599.99,internet,
4089,3,2014-01-03 00:49:04,499.99,internet,
4089,7,2017-01-23 18:13:54,599.99,dealership,18
4090,3,2015-06-02 00:57:41,499.99,internet,
4090,3,2017-03-03 17:37:40,499.99,internet,
4093,1,2010-12-14 10:04:29,359.99100000000004,internet,
4094,1,2012-05-31 23:51:09,399.99,internet,
4095,3,2015-09-15 06:04:56,449.99100000000004,internet,
4098,3,2015-04-26 18:10:33,499.99,dealership,6
4101,3,2015-06-18 20:35:41,499.99,dealership,19
4104,3,2016-08-24 08:37:20,499.99,dealership,11
4105,7,2018-07-27 12:13:51,599.99,dealership,10
4106,3,2016-04-02 13:19:11,499.99,dealership,11
4106,6,2016-09-21 21:37:28,65500,dealership,11
4109,12,2019-05-07 12:06:32,349.99,dealership,4
4117,3,2016-05-19 23:16:49,499.99,dealership,12
4117,4,2016-04-13 18:56:22,115000,dealership,12
4118,3,2015-06-11 22:30:27,499.99,internet,
4122,8,2019-04-19 06:12:52,629.991,dealership,5
4124,3,2015-09-17 17:22:47,399.992,internet,
4126,3,2018-06-02 12:30:36,399.992,internet,
4126,7,2018-04-28 19:56:44,599.99,dealership,1
4130,3,2016-09-21 09:59:02,499.99,dealership,18
4131,7,2018-11-11 22:28:26,599.99,internet,
4135,7,2018-06-23 16:37:45,599.99,internet,
4137,3,2015-05-14 17:07:04,499.99,internet,
4141,9,2017-07-02 01:17:58,31500,dealership,10
4142,7,2017-12-12 14:52:00,479.992,internet,
4144,8,2018-08-22 09:05:17,699.99,dealership,18
4145,6,2016-09-30 18:53:07,65500,internet,
4145,3,2015-05-22 11:06:28,499.99,internet,
4147,2,2011-01-04 17:45:05,799.99,internet,
4149,10,2018-01-02 03:22:50,85750,dealership,11
4151,3,2014-03-22 18:04:28,499.99,internet,
4152,3,2015-01-16 08:27:41,449.99100000000004,internet,
4154,3,2013-05-01 04:58:43,399.992,internet,
4155,12,2019-04-20 15:55:53,349.99,internet,
4159,3,2015-01-19 05:07:52,449.99100000000004,internet,
4165,8,2019-02-13 02:08:28,629.991,internet,
4165,12,2019-03-06 20:03:42,314.99100000000004,internet,
4166,7,2017-12-07 05:53:18,599.99,internet,
4167,3,2016-06-05 23:29:53,499.99,internet,
4167,3,2016-05-30 17:55:08,499.99,dealership,2
4169,5,2014-06-24 00:52:34,559.9920000000001,internet,
4170,3,2016-10-15 02:20:48,399.992,internet,
4171,3,2016-09-14 14:12:25,499.99,internet,
4174,3,2014-10-22 02:10:24,449.99100000000004,internet,
4176,7,2019-04-20 02:52:07,599.99,dealership,5
4177,3,2018-04-10 08:37:24,399.992,dealership,5
4177,7,2017-12-30 20:48:06,599.99,internet,
4178,3,2016-08-10 20:25:32,499.99,internet,
4178,3,2016-07-18 14:33:41,499.99,internet,
4181,3,2013-05-05 20:54:39,499.99,internet,
4181,3,2013-06-02 22:20:44,449.99100000000004,internet,
4182,7,2019-05-18 01:34:31,599.99,dealership,1
4183,3,2016-03-17 00:47:46,449.99100000000004,internet,
4185,7,2019-05-06 06:03:15,539.991,internet,
4185,8,2017-06-16 15:04:29,699.99,internet,
4185,3,2017-02-22 01:58:42,449.99100000000004,dealership,2
4186,8,2017-04-10 16:30:01,699.99,dealership,7
4186,3,2013-08-22 23:54:48,499.99,internet,
4187,3,2015-08-22 20:08:11,399.992,internet,
4187,3,2015-09-08 02:08:17,499.99,internet,
4188,3,2017-08-17 01:32:15,399.992,dealership,16
4192,7,2018-08-04 07:26:21,539.991,dealership,9
4193,8,2019-04-26 07:14:37,699.99,internet,
4194,7,2018-04-21 14:11:30,599.99,dealership,12
4194,3,2017-05-23 23:06:13,449.99100000000004,internet,
4196,8,2017-04-07 13:38:51,699.99,dealership,3
4196,3,2016-01-26 04:15:28,449.99100000000004,dealership,3
4196,3,2016-02-08 11:03:21,399.992,dealership,3
4197,7,2018-07-03 10:07:42,479.992,dealership,10
4200,3,2017-06-16 12:31:37,449.99100000000004,dealership,5
4201,3,2015-08-11 03:42:03,449.99100000000004,dealership,11
4201,3,2016-02-26 03:53:02,499.99,internet,
4202,3,2013-11-02 18:51:32,449.99100000000004,internet,
4203,3,2017-01-12 06:02:14,499.99,internet,
4204,3,2013-08-24 20:20:53,499.99,internet,
4206,4,2016-07-30 03:17:29,115000,internet,
4206,3,2016-03-06 10:53:53,499.99,internet,
4208,3,2016-02-22 15:41:56,449.99100000000004,internet,
4212,1,2010-11-07 09:21:44,319.992,internet,
4212,3,2017-08-18 03:56:21,499.99,internet,
4213,8,2017-11-28 16:53:12,699.99,dealership,19
4215,4,2017-09-16 18:12:33,115000,dealership,9
4216,6,2018-07-13 23:28:14,65500,dealership,18
4216,3,2018-05-18 08:13:41,499.99,dealership,18
4216,7,2017-08-07 06:24:01,599.99,dealership,18
4218,3,2017-04-11 13:15:14,449.99100000000004,dealership,2
4220,3,2017-07-22 11:38:25,499.99,internet,
4220,7,2017-03-29 04:50:38,599.99,dealership,7
4225,3,2018-05-12 04:19:08,499.99,dealership,4
4225,3,2016-08-06 15:50:21,499.99,dealership,4
4227,3,2016-03-03 15:24:38,499.99,dealership,3
4227,7,2017-07-31 18:53:58,599.99,dealership,3
4228,6,2015-12-06 10:16:20,52400,internet,
4229,1,2011-09-10 20:39:10,399.99,internet,
4234,3,2014-06-29 08:47:49,499.99,internet,
4238,7,2019-05-18 11:43:18,599.99,internet,
4239,3,2017-02-03 16:53:00,399.992,internet,
4241,3,2018-04-27 13:03:10,499.99,dealership,19
4242,3,2016-02-15 20:36:46,499.99,internet,
4243,6,2017-06-25 18:58:09,58950,dealership,2
4244,3,2018-11-02 10:16:27,499.99,internet,
4245,10,2018-04-21 11:50:15,85750,dealership,1
4245,8,2017-10-26 16:50:30,699.99,dealership,1
4251,8,2018-01-20 18:27:29,699.99,internet,
4252,7,2016-11-21 02:41:22,599.99,internet,
4253,3,2016-11-28 11:51:48,499.99,dealership,10
4254,7,2016-11-26 05:57:17,599.99,dealership,1
4255,8,2019-01-29 15:34:59,629.991,dealership,5
4255,8,2019-04-21 18:03:05,699.99,dealership,5
4256,3,2018-11-16 10:59:56,499.99,dealership,17
4256,3,2018-12-23 19:24:43,499.99,dealership,17
4258,3,2017-12-14 09:59:27,399.992,internet,
4258,7,2018-02-21 08:07:07,599.99,dealership,10
4261,8,2019-01-10 12:54:20,559.9920000000001,dealership,11
4261,10,2019-02-27 01:48:11,77175,dealership,11
4263,8,2018-05-15 18:34:21,629.991,dealership,6
4264,3,2015-12-18 06:03:44,449.99100000000004,dealership,11
4266,3,2017-07-13 23:38:12,499.99,dealership,4
4267,7,2017-02-03 20:29:48,599.99,dealership,1
4267,1,2011-04-02 05:21:14,399.99,internet,
4269,3,2016-11-09 12:52:06,499.99,dealership,5
4272,8,2019-01-01 01:21:45,699.99,internet,
4272,12,2019-02-27 17:35:38,349.99,dealership,12
4272,12,2019-04-10 13:02:25,349.99,internet,
4273,8,2019-01-14 09:18:03,699.99,dealership,15
4273,8,2019-02-13 17:52:16,699.99,dealership,15
4273,8,2019-05-27 18:01:05,699.99,dealership,15
4274,7,2018-03-13 15:42:17,599.99,dealership,14
4278,3,2013-08-16 17:32:59,449.99100000000004,internet,
4279,12,2019-05-31 08:26:07,349.99,dealership,17
4280,7,2018-08-16 00:35:27,599.99,dealership,12
4281,3,2015-10-05 11:23:31,499.99,internet,
4281,12,2019-05-05 21:09:47,349.99,dealership,18
4281,7,2017-07-22 02:18:50,599.99,internet,
4283,3,2016-09-15 01:00:54,499.99,internet,
4284,8,2018-04-13 16:48:18,629.991,internet,
4285,3,2017-01-05 13:28:37,499.99,internet,
4285,3,2018-06-05 10:24:12,499.99,dealership,15
4287,7,2018-09-25 11:02:37,599.99,internet,
4289,3,2017-06-19 21:06:58,449.99100000000004,dealership,1
4290,3,2015-08-18 20:24:04,499.99,internet,
4292,7,2018-11-15 14:30:50,599.99,internet,
4294,5,2014-08-22 00:03:58,559.9920000000001,dealership,7
4295,7,2018-08-25 21:30:41,479.992,internet,
4295,8,2017-05-31 01:17:53,699.99,dealership,14
4297,7,2017-07-18 00:35:55,599.99,internet,
4298,3,2014-02-23 07:59:24,499.99,internet,
4300,3,2016-08-20 20:55:34,449.99100000000004,internet,
4300,3,2016-06-13 11:06:14,499.99,internet,
4300,7,2017-06-15 11:55:58,599.99,dealership,7
4301,3,2016-07-23 01:02:30,499.99,internet,
4301,3,2016-01-10 01:42:48,499.99,dealership,18
4304,8,2019-04-25 00:29:50,629.991,internet,
4306,9,2019-05-03 23:50:12,35000,internet,
4306,8,2019-03-13 14:36:33,699.99,dealership,6
4308,3,2017-04-06 23:53:07,449.99100000000004,internet,
4309,7,2017-04-24 08:21:24,539.991,dealership,13
4310,3,2015-11-09 04:44:24,449.99100000000004,internet,
4313,7,2016-12-28 03:09:43,599.99,dealership,16
4314,1,2011-09-19 12:29:00,399.99,internet,
4315,8,2018-05-20 02:00:52,629.991,internet,
4316,3,2016-06-09 05:19:42,499.99,internet,
4318,7,2019-05-17 06:14:49,599.99,dealership,10
4319,7,2016-10-10 00:41:57,599.99,internet,
4319,4,2016-11-07 00:16:46,115000,dealership,20
4322,3,2013-09-08 20:34:49,499.99,internet,
4322,3,2018-11-11 11:19:00,499.99,dealership,1
4322,3,2013-08-19 17:03:08,499.99,internet,
4322,3,2016-10-07 01:06:04,399.992,internet,
4323,8,2017-02-25 04:06:20,699.99,internet,
4325,3,2017-06-13 09:33:41,499.99,internet,
4327,3,2016-06-18 19:17:33,499.99,internet,
4328,8,2017-07-26 06:28:57,699.99,dealership,13
4332,3,2014-08-31 11:26:15,499.99,internet,
4338,8,2018-11-05 06:07:44,699.99,dealership,14
4340,3,2015-12-15 05:06:19,499.99,internet,
4340,12,2019-04-04 08:28:53,314.99100000000004,internet,
4342,3,2018-11-13 20:23:35,499.99,dealership,18
4343,8,2017-10-21 01:33:34,559.9920000000001,internet,
4344,3,2013-06-20 11:30:30,499.99,internet,
4347,7,2018-09-04 21:36:21,599.99,internet,
4349,3,2017-12-02 00:14:28,499.99,dealership,19
4350,7,2016-11-28 21:23:19,539.991,internet,
4351,3,2018-11-09 04:27:46,499.99,dealership,18
4351,3,2018-12-14 09:09:59,449.99100000000004,internet,
4352,8,2018-04-19 07:25:24,699.99,internet,
4352,3,2018-09-20 06:42:54,499.99,dealership,9
4352,8,2018-06-06 06:14:40,699.99,dealership,9
4352,7,2018-07-31 08:57:21,599.99,internet,
4354,7,2016-11-02 19:57:10,599.99,dealership,11
4354,7,2016-12-06 01:28:50,599.99,internet,
4355,3,2016-05-24 21:38:24,499.99,internet,
4356,1,2011-11-02 02:10:59,319.992,internet,
4357,3,2017-11-13 11:46:18,499.99,internet,
4358,3,2016-06-12 13:44:15,499.99,internet,
4358,7,2016-11-08 22:14:42,599.99,dealership,14
4358,3,2017-06-15 04:10:45,499.99,dealership,14
4359,3,2014-06-05 04:04:19,449.99100000000004,internet,
4359,3,2015-03-12 08:12:40,499.99,dealership,18
4362,7,2018-02-08 13:52:36,479.992,dealership,5
4363,8,2017-05-12 00:58:46,559.9920000000001,dealership,19
4363,7,2017-03-06 13:11:23,599.99,internet,
4365,3,2015-05-23 19:55:52,399.992,dealership,4
4365,1,2011-05-31 21:13:44,359.99100000000004,internet,
4366,7,2017-12-27 01:11:01,599.99,dealership,4
4366,7,2018-07-20 00:05:27,599.99,internet,
4373,3,2016-07-30 10:22:39,499.99,dealership,6
4373,3,2016-06-08 23:25:10,499.99,dealership,6
4373,7,2016-11-20 22:36:52,599.99,dealership,6
4375,3,2018-07-12 14:09:12,499.99,internet,
4375,9,2018-08-26 23:08:01,35000,dealership,5
4376,7,2018-07-18 08:11:05,599.99,internet,
4377,7,2016-10-24 02:43:58,599.99,dealership,12
4378,3,2016-11-27 21:15:07,399.992,internet,
4379,6,2017-07-31 00:16:41,65500,internet,
4379,3,2016-12-11 07:21:20,399.992,internet,
4380,7,2018-10-21 06:33:06,479.992,internet,
4381,3,2015-06-04 12:21:32,499.99,dealership,7
4382,1,2012-02-18 12:45:51,399.99,internet,
4383,7,2017-10-31 12:20:08,539.991,internet,
4384,3,2016-05-16 11:42:33,499.99,dealership,1
4385,3,2018-08-04 04:20:13,499.99,dealership,13
4386,7,2018-11-19 23:56:11,479.992,dealership,19
4386,3,2016-01-22 09:01:18,499.99,dealership,19
4387,8,2018-12-02 05:33:13,699.99,dealership,18
4389,7,2017-08-23 12:48:05,599.99,dealership,10
4395,8,2017-11-10 12:41:24,699.99,dealership,6
4396,1,2012-01-09 22:02:59,399.99,internet,
4398,7,2017-07-09 03:11:39,599.99,dealership,10
4399,1,2011-05-11 21:51:32,399.99,internet,
4399,9,2017-05-23 11:37:36,31500,dealership,18
4399,1,2011-06-12 05:25:13,359.99100000000004,internet,
4401,3,2017-08-30 03:12:50,449.99100000000004,dealership,2
4402,12,2019-04-11 11:47:00,314.99100000000004,dealership,9
4403,3,2016-01-18 15:32:07,499.99,internet,
4406,7,2018-06-29 01:01:31,539.991,dealership,2
4406,10,2018-05-22 23:19:02,77175,dealership,2
4407,1,2010-10-12 01:05:23,399.99,internet,
4408,1,2010-08-29 23:50:54,399.99,internet,
4410,3,2015-08-13 19:21:18,449.99100000000004,dealership,5
4410,3,2015-07-31 10:08:23,449.99100000000004,internet,
4413,1,2012-06-01 01:54:24,399.99,internet,
4414,1,2010-04-28 09:17:59,399.99,internet,
4415,8,2019-01-08 07:17:30,559.9920000000001,internet,
4416,12,2019-05-25 21:10:02,349.99,internet,
4417,3,2016-08-25 01:16:52,499.99,internet,
4418,8,2017-09-01 11:14:40,559.9920000000001,dealership,5
4419,3,2014-09-19 06:35:19,399.992,internet,
4424,7,2017-06-27 19:13:37,599.99,internet,
4424,7,2019-04-20 05:10:03,599.99,dealership,16
4424,3,2013-07-12 07:37:42,499.99,internet,
4427,3,2016-12-28 19:09:26,499.99,internet,
4427,3,2018-08-23 09:54:48,499.99,internet,
4428,3,2017-01-11 09:10:52,449.99100000000004,dealership,3
4436,3,2014-11-27 15:32:16,449.99100000000004,internet,
4436,7,2019-05-13 17:54:35,599.99,dealership,11
4438,1,2010-09-14 05:13:27,399.99,internet,
4443,9,2017-09-02 22:23:55,28000,dealership,18
4443,8,2017-11-03 13:51:23,559.9920000000001,internet,
4444,3,2017-04-29 13:43:47,499.99,internet,
4446,8,2017-05-25 10:30:18,699.99,dealership,5
4446,6,2017-06-01 18:02:46,65500,dealership,5
4448,7,2019-01-28 23:17:12,599.99,dealership,10
4448,9,2018-05-24 16:38:59,35000,internet,
4450,7,2018-10-22 05:29:12,539.991,dealership,18
4450,7,2018-11-15 06:42:34,599.99,dealership,18
4451,12,2019-05-30 22:22:36,349.99,internet,
4451,8,2019-02-03 11:06:16,699.99,dealership,3
4451,12,2019-03-19 06:48:54,279.992,dealership,3
4451,8,2019-04-19 07:30:07,629.991,internet,
4452,8,2017-02-22 14:13:47,699.99,dealership,1
4455,8,2017-06-16 16:44:12,699.99,dealership,18
4456,8,2017-06-01 01:32:13,699.99,dealership,18
4457,7,2019-02-20 19:00:44,599.99,dealership,3
4461,3,2016-06-20 01:54:01,449.99100000000004,dealership,19
4463,3,2015-07-17 21:10:37,399.992,internet,
4464,3,2015-08-16 19:30:41,449.99100000000004,internet,
4465,12,2019-03-07 17:06:03,314.99100000000004,internet,
4466,3,2013-11-22 19:54:47,449.99100000000004,internet,
4472,7,2018-02-26 01:41:30,599.99,internet,
4472,3,2018-05-13 21:13:04,499.99,dealership,2
4473,6,2016-08-16 23:15:17,58950,dealership,2
4474,3,2014-07-21 04:43:36,499.99,internet,
4474,3,2014-03-04 13:14:34,499.99,internet,
4475,8,2017-05-28 05:22:29,629.991,dealership,1
4477,8,2018-08-18 19:00:35,699.99,internet,
4479,3,2013-05-22 10:18:17,499.99,internet,
4480,8,2018-11-12 14:34:05,559.9920000000001,dealership,18
4482,3,2015-07-18 02:38:26,399.992,internet,
4483,3,2017-01-25 14:14:49,499.99,dealership,16
4485,3,2015-02-08 03:37:25,449.99100000000004,internet,
4487,9,2019-03-12 18:23:05,35000,dealership,1
4487,8,2017-04-11 05:21:52,699.99,dealership,1
4491,3,2015-03-04 05:28:01,449.99100000000004,internet,
4492,12,2019-02-14 22:32:05,314.99100000000004,dealership,20
4493,3,2017-09-17 09:53:03,449.99100000000004,dealership,19
4494,7,2017-06-29 19:56:46,599.99,internet,
4495,3,2016-02-08 20:58:11,499.99,internet,
4496,7,2017-12-31 21:00:57,599.99,internet,
4496,3,2015-06-01 01:23:18,399.992,internet,
4498,1,2011-06-08 21:19:51,359.99100000000004,internet,
4501,8,2018-05-13 19:12:39,629.991,dealership,15
4502,7,2017-09-08 15:47:56,599.99,internet,
4503,7,2019-02-01 16:17:34,599.99,dealership,7
4503,7,2018-06-02 22:44:11,599.99,internet,
4509,3,2014-02-07 21:42:05,499.99,internet,
4511,8,2018-09-10 10:32:13,699.99,internet,
4511,8,2018-11-06 20:15:13,629.991,dealership,6
4513,3,2015-12-05 01:40:56,399.992,internet,
4516,3,2018-03-29 01:16:58,399.992,internet,
4517,1,2010-12-15 01:13:20,319.992,internet,
4520,3,2016-09-25 23:34:36,499.99,dealership,11
4521,3,2013-07-06 21:44:47,399.992,internet,
4525,4,2018-03-28 14:03:06,115000,dealership,1
4525,7,2018-02-10 00:53:28,599.99,dealership,1
4525,8,2018-01-19 06:55:10,699.99,dealership,1
4526,7,2018-03-28 06:52:34,599.99,internet,
4527,9,2018-08-31 17:17:20,35000,dealership,2
4530,7,2018-01-09 02:41:04,539.991,dealership,16
4533,5,2015-01-02 09:39:31,699.99,internet,
4534,3,2014-08-05 05:49:37,499.99,internet,
4535,6,2017-11-06 13:04:01,58950,dealership,1
4540,3,2017-11-17 05:37:35,499.99,dealership,8
4540,7,2017-07-18 11:14:35,539.991,internet,
4550,8,2018-08-17 03:33:55,699.99,dealership,11
4550,3,2018-05-17 23:49:52,399.992,dealership,11
4551,3,2016-09-21 02:37:47,499.99,dealership,18
4553,3,2016-04-18 19:02:57,499.99,dealership,11
4553,7,2016-10-10 07:42:59,599.99,dealership,11
4553,3,2016-06-15 14:00:10,449.99100000000004,dealership,11
4554,3,2015-05-11 15:16:00,449.99100000000004,dealership,2
4554,7,2017-12-31 12:54:18,599.99,dealership,2
4556,3,2018-06-09 21:52:04,499.99,internet,
4558,3,2015-07-29 23:47:41,449.99100000000004,internet,
4559,3,2013-08-16 17:45:40,499.99,internet,
4561,1,2010-04-26 23:50:40,399.99,internet,
4562,9,2017-11-12 19:33:32,35000,internet,
4562,3,2018-06-12 05:56:43,449.99100000000004,dealership,8
4563,3,2016-03-21 04:42:58,499.99,internet,
4566,8,2018-06-05 13:17:30,699.99,internet,
4567,6,2017-01-22 07:38:50,58950,dealership,12
4567,3,2016-06-15 08:28:31,499.99,internet,
4568,3,2016-08-03 00:10:51,449.99100000000004,dealership,19
4570,12,2019-05-05 01:43:48,349.99,dealership,2
4571,3,2016-12-09 15:26:41,449.99100000000004,internet,
4572,7,2017-11-14 22:05:07,479.992,internet,
4573,3,2014-03-09 14:54:40,449.99100000000004,internet,
4574,3,2018-03-18 16:52:20,399.992,dealership,11
4576,7,2017-10-23 12:41:01,599.99,internet,
4576,3,2014-06-30 21:30:09,499.99,internet,
4577,3,2013-12-08 05:31:34,449.99100000000004,internet,
4580,3,2016-09-27 16:19:21,499.99,internet,
4580,3,2013-11-07 03:40:57,499.99,internet,
4581,8,2017-10-10 15:19:44,699.99,dealership,20
4581,8,2017-11-04 14:58:54,559.9920000000001,internet,
4583,3,2016-02-11 06:54:05,499.99,internet,
4583,3,2016-03-13 10:33:06,399.992,dealership,17
4586,3,2015-09-29 09:11:26,499.99,internet,
4587,3,2014-07-08 03:08:07,399.992,internet,
4587,1,2012-05-26 15:45:19,359.99100000000004,internet,
4590,7,2018-08-23 20:05:11,599.99,internet,
4593,3,2018-09-12 17:34:53,499.99,internet,
4593,1,2011-05-06 20:50:16,399.99,internet,
4597,3,2017-09-01 15:22:24,449.99100000000004,dealership,6
4598,3,2016-05-17 00:58:58,499.99,dealership,7
4600,3,2015-06-05 21:59:39,499.99,internet,
4603,1,2010-11-18 10:13:56,399.99,internet,
4604,7,2017-07-02 17:27:03,599.99,dealership,11
4604,7,2019-01-16 13:17:01,599.99,dealership,11
4605,8,2018-08-22 11:36:07,699.99,dealership,10
4606,3,2015-08-10 13:26:47,499.99,internet,
4607,3,2018-04-15 08:49:13,449.99100000000004,dealership,7
4608,3,2017-05-05 17:15:37,499.99,internet,
4608,3,2017-04-05 02:31:58,499.99,dealership,7
4609,3,2016-06-23 19:41:57,499.99,dealership,11
4610,3,2016-08-11 19:01:18,499.99,internet,
4613,3,2014-04-01 18:54:16,499.99,internet,
4613,3,2014-05-04 21:26:50,499.99,internet,
4614,3,2016-12-01 17:11:55,499.99,internet,
4616,1,2012-02-08 06:22:07,399.99,internet,
4616,7,2018-05-31 13:31:31,599.99,internet,
4618,8,2017-04-06 19:29:00,699.99,internet,
4619,12,2019-05-04 15:47:07,349.99,internet,
4622,3,2017-05-04 14:34:56,499.99,dealership,11
4623,3,2018-05-09 14:43:01,449.99100000000004,dealership,4
4623,3,2018-06-03 19:46:47,499.99,dealership,4
4625,7,2019-04-29 20:44:27,599.99,dealership,2
4626,10,2019-01-18 22:25:46,68600,internet,
4628,3,2018-06-01 10:29:18,499.99,internet,
4629,5,2014-11-11 18:31:19,699.99,dealership,9
4630,3,2015-05-24 02:07:29,499.99,internet,
4633,3,2018-11-27 04:11:04,499.99,dealership,15
4634,7,2018-10-11 04:51:29,599.99,dealership,13
4634,8,2018-09-04 04:43:28,699.99,internet,
4637,7,2016-11-23 07:35:31,599.99,internet,
4640,3,2017-05-31 23:06:35,449.99100000000004,internet,
4643,3,2017-10-07 10:44:05,499.99,internet,
4643,3,2017-08-03 09:51:57,399.992,internet,
